Fecha	Hora	FechaHora	Radiacion	Presion	Humedad	Temperatura	VelocidadViento	NumeroSismos	LatitudPromedio	LongitudPromedio	MagnitudPromedio	ProfundidadPromedio
170504	2100	1705042100	0	1008	87	12,9	0,4	0	NA	NA	NA	NA
170504	2200	1705042200	0	1008	87	12,7	0,3	1	-32,946	-72,118	4,100	24,100
170504	2300	1705042300	0	1008	87	12,6	0,1	0	NA	NA	NA	NA
170505	0	1705050000	0	1008	88	12,3	0,3	2	-33,196	-72,094	2,800	27,850
170505	100	1705050100	0	1007	87	12,0	0,6	3	-33,057	-72,027	3,433	20,867
170505	200	1705050200	0	1007	86	11,7	0,3	2	-32,985	-72,036	2,800	27,600
170505	300	1705050300	0	1006	88	11,4	0,4	0	NA	NA	NA	NA
170505	400	1705050400	0	1005	89	10,8	0,6	0	NA	NA	NA	NA
170505	500	1705050500	0	1005	93	10,3	0,4	1	-33,050	-72,122	2,700	21,600
170505	600	1705050600	0	1006	93	10,4	0,4	0	NA	NA	NA	NA
170505	700	1705050700	8	1006	93	10,4	0,6	1	-32,957	-72,071	4,000	28,300
170505	800	1705050800	48	1006	88	10,9	1,1	0	NA	NA	NA	NA
170505	900	1705050900	88	1006	83	11,4	0,8	2	-33,191	-72,023	2,650	31,550
170505	1000	1705051000	172	1006	79	12,7	0,9	0	NA	NA	NA	NA
170505	1100	1705051100	230	1006	70	15,0	0,5	3	-32,998	-72,217	2,700	30,167
170505	1200	1705051200	225	1006	73	14,9	0,7	1	-33,325	-71,946	3,000	28,100
170505	1300	1705051300	195	1006	74	14,9	0,9	0	NA	NA	NA	NA
170505	1400	1705051400	128	1006	77	14,7	0,6	2	-33,030	-72,042	2,900	29,200
170505	1500	1705051500	98	1006	78	14,5	0,5	0	NA	NA	NA	NA
170505	1600	1705051600	66	1006	72	15,2	0,3	1	-33,249	-71,916	2,700	24,900
170505	1700	1705051700	15	1006	73	14,7	0,3	1	-33,106	-71,740	3,900	26,100
170505	1800	1705051800	0	1006	78	14,3	0,3	0	NA	NA	NA	NA
170505	1900	1705051900	0	1006	80	14,3	NA	1	-33,303	-71,785	3,600	22,000
170505	2000	1705052000	0	1006	78	14,3	NA	0	NA	NA	NA	NA
170505	2100	1705052100	0	1006	79	14,2	NA	1	-32,926	-72,270	2,600	33,800
170505	2200	1705052200	0	1005	75	14,2	0,1	0	NA	NA	NA	NA
170505	2300	1705052300	0	1005	73	14,3	0,2	0	NA	NA	NA	NA
170506	0	1705060000	0	1005	72	14,0	0,6	0	NA	NA	NA	NA
170506	100	1705060100	0	1005	72	14,0	0,1	1	-33,241	-71,926	3,300	27,300
170506	200	1705060200	0	1005	72	14,0	0,3	0	NA	NA	NA	NA
170506	300	1705060300	0	1005	71	14,0	0,3	1	-33,323	-71,991	2,600	22,200
170506	400	1705060400	0	1005	72	14,0	0,3	0	NA	NA	NA	NA
170506	500	1705060500	0	1005	75	13,9	0,2	0	NA	NA	NA	NA
170506	600	1705060600	0	1006	73	14,2	1,0	0	NA	NA	NA	NA
170506	700	1705060700	2	1006	72	14,3	0,2	0	NA	NA	NA	NA
170506	800	1705060800	31	1006	71	14,6	0,3	1	-33,038	-72,109	3,700	24,100
170506	900	1705060900	59	1007	68	15,3	1,2	0	NA	NA	NA	NA
170506	1000	1705061000	115	1008	70	15,6	1,9	0	NA	NA	NA	NA
170506	1100	1705061100	213	1008	64	16,8	1,9	1	-32,788	-71,560	2,500	30,100
170506	1200	1705061200	273	1007	54	17,8	2,3	0	NA	NA	NA	NA
170506	1300	1705061300	308	1007	56	18,2	1,6	1	-33,058	-71,963	3,700	26,500
170506	1400	1705061400	186	1007	63	17,5	0,5	2	-33,092	-71,928	3,300	20,100
170506	1500	1705061500	135	1007	64	17,6	0,6	0	NA	NA	NA	NA
170506	1600	1705061600	112	1006	62	17,7	1,1	0	NA	NA	NA	NA
170506	1700	1705061700	38	1007	61	17,3	1,0	0	NA	NA	NA	NA
170506	1800	1705061800	0	1007	64	16,5	1,0	1	-32,970	-72,056	2,500	25,000
170506	1900	1705061900	0	1007	67	16,0	1,1	0	NA	NA	NA	NA
170506	2000	1705062000	0	1007	70	16,0	0,9	0	NA	NA	NA	NA
170506	2100	1705062100	0	NA	NA	15,8	0,5	0	NA	NA	NA	NA
170506	2200	1705062200	0	NA	NA	NA	NA	0	NA	NA	NA	NA
170506	2300	1705062300	0	NA	NA	NA	NA	0	NA	NA	NA	NA
